STATION,NAME,DATE,TAVG,TMAX,TMIN
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-13,48,55,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-14,50,54,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-15,55,62,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-16,51,57,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-17,49,53,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-18,50,54,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-19,53,61,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-20,55,65,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-21,54,64,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-22,55,64,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-23,59,63,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-24,52,60,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-25,53,60,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-26,59,70,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-27,59,63,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-28,57,67,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-29,56,63,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-06-30,59,65,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-01,56,63,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-02,53,58,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-03,52,62,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-04,59,68,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-05,59,67,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-06,60,72,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-07,68,76,61
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-08,67,75,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-09,61,69,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-10,63,71,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-11,62,71,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-12,64,71,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-13,58,67,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-14,59,67,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-15,59,63,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-16,66,76,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-17,71,78,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-18,72,82,61
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-19,74,81,68
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-20,68,73,65
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-21,67,80,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-22,63,71,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-23,60,71,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-24,62,74,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-25,65,72,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-26,65,77,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-27,73,81,68
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-28,67,74,62
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-29,68,78,62
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-30,65,75,62
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-07-31,65,72,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-01,67,73,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-02,66,70,65
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-03,71,77,64
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-04,70,79,64
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-05,64,72,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-06,67,71,61
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-07,62,73,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-08,62,72,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-09,63,73,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-10,64,71,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-11,60,64,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-12,60,63,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-13,61,66,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-14,58,64,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-15,60,70,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-16,66,76,62
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-17,62,70,60
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-18,67,74,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-19,63,74,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-20,65,73,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-21,65,72,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-22,70,78,63
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-23,67,74,63
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-24,62,71,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-25,63,70,59
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-26,57,65,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-27,53,63,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-28,53,64,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-29,55,66,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-30,60,64,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-08-31,60,66,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-01,55,59,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-02,49,60,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-03,52,64,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-04,54,65,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-05,58,63,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-06,58,61,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-07,58,62,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-08,57,61,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-09,52,62,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-10,54,66,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-11,58,67,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-12,59,65,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-13,62,69,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-14,59,65,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-15,58,71,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-16,56,62,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-17,59,71,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-18,64,71,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-19,65,70,61
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-20,67,74,63
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-21,59,67,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-22,59,64,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-23,51,56,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-24,53,56,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-25,51,55,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-26,53,59,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-27,50,55,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-28,47,57,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-29,46,58,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-09-30,55,62,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-01,54,60,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-02,40,51,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-03,42,58,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-04,46,52,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-05,47,55,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-06,46,60,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-07,51,60,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-08,52,62,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-09,55,65,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-10,50,60,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-11,46,53,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-12,49,52,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-13,48,57,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-14,53,61,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-15,54,64,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-16,49,57,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-17,46,51,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-18,51,54,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-19,49,54,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-20,41,48,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-21,39,45,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-22,39,45,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-23,40,46,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-24,38,42,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-25,35,45,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-26,44,50,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-27,34,39,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-28,32,36,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-29,37,39,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-30,36,38,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-10-31,35,38,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-01,37,43,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-02,31,38,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-03,30,38,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-04,31,44,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-05,24,29,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-06,21,24,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-07,14,19,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-08,18,23,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-09,26,29,21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-10,21,24,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-11,16,22,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-12,10,15,8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-13,13,17,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-14,16,19,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-15,18,20,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-16,16,19,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-17,16,19,8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-18,11,15,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-19,16,18,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-20,17,19,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-21,17,20,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-22,20,23,17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-23,22,25,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-24,16,24,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-25,12,16,6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-26,6,15,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-27,12,18,-6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-28,9,18,3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-29,9,11,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-11-30,7,11,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-01,6,12,1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-02,-1,3,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-03,0,2,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-04,3,6,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-05,2,5,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-06,4,5,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-07,-5,11,-13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-08,5,17,-12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-09,11,17,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-10,6,8,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-11,6,7,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-12,6,10,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-13,9,19,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-14,20,26,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-15,15,26,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-16,8,12,6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-17,0,9,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-18,16,23,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-19,25,29,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-20,23,28,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-21,26,29,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-22,28,35,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-23,21,27,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-24,22,29,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-25,8,14,6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-26,0,6,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-27,9,14,-6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-28,12,14,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-29,7,12,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-30,4,17,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1943-12-31,2,7,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-01,-5,0,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-02,-5,0,-13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-03,-11,-4,-18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-04,-15,-6,-22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-05,-10,-6,-24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-06,-9,-1,-14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-07,-5,2,-14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-08,-5,4,-14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-09,-7,6,-15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-10,-7,1,-15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-11,-14,2,-21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-12,-11,-2,-21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-13,-7,-1,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-14,-10,2,-23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-15,4,7,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-16,4,7,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-17,8,10,6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-18,10,13,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-19,6,15,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-20,1,16,-8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-21,2,15,-6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-22,6,24,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-23,13,19,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-24,3,9,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-25,2,3,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-26,1,3,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-27,-1,5,-6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-28,-4,6,-14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-29,-6,6,-11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-30,-4,11,-12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-01-31,6,13,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-01,2,9,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-02,-9,0,-18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-03,-3,7,-13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-04,-1,6,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-05,-11,-1,-19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-06,-22,-10,-33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-07,-18,-12,-27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-08,-7,-5,-12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-09,-4,-2,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-10,-3,2,-8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-11,-3,5,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-12,-6,6,-17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-13,3,8,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-14,6,11,-6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-15,9,15,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-16,-5,6,-15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-17,3,11,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-18,3,15,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-19,5,18,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-20,3,13,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-21,1,13,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-22,4,20,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-23,5,18,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-24,16,22,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-25,16,21,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-26,5,18,-9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-27,15,22,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-28,10,17,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-02-29,7,17,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-01,15,26,5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-02,12,24,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-03,15,28,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-04,23,33,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-05,20,28,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-06,27,35,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-07,26,31,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-08,19,21,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-09,18,25,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-10,17,26,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-11,21,31,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-12,21,31,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-13,22,31,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-14,28,35,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-15,29,32,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-16,21,28,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-17,16,24,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-18,12,19,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-19,8,20,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-20,10,20,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-21,9,22,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-22,9,20,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-23,17,26,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-24,19,29,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-25,19,29,8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-26,17,27,5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-27,23,26,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-28,25,28,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-29,30,35,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-30,32,36,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-03-31,27,31,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-04-01,27,30,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-04-02,23,27,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-04-03,16,30,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-04-04,19,24,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-04-05,15,27,3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-04-06,23,27,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-04-07,19,31,8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1944-04-08,20,27,11
