station id,location,date,min,max,ave
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/13/70,42,57,36
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/14/70,38,46,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/15/70,37,46,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/16/70,34,41,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/17/70,33,43,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/18/70,30,38,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/19/70,29,36,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/20/70,35,42,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/21/70,43,49,35
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/22/70,35,40,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/23/70,34,42,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/24/70,37,46,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/25/70,32,44,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/26/70,27,30,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/27/70,27,30,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/28/70,27,33,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/29/70,27,38,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/30/70,28,32,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",10/31/70,24,33,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/1/70,33,38,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/2/70,35,38,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/3/70,30,38,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/4/70,28,37,21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/5/70,28,40,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/6/70,29,40,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/7/70,31,33,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/8/70,31,34,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/9/70,27,35,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/10/70,33,38,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/11/70,32,34,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/12/70,27,31,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/13/70,26,30,17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/14/70,18,21,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/15/70,14,19,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/16/70,17,23,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/17/70,25,33,17
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/18/70,32,40,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/19/70,32,40,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/20/70,33,40,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/21/70,27,35,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/22/70,19,27,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/23/70,14,22,8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/24/70,9,15,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/25/70,10,14,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/26/70,9,18,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/27/70,3,17,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/28/70,15,26,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/29/70,25,29,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",11/30/70,18,23,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/1/70,15,20,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/2/70,14,17,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/3/70,13,16,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/4/70,23,29,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/5/70,22,28,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/6/70,20,23,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/7/70,19,23,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/8/70,13,18,6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/9/70,14,17,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/10/70,13,16,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/11/70,11,15,6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/12/70,10,13,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/13/70,4,10,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/14/70,-1,10,-12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/15/70,8,9,6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/16/70,10,17,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/17/70,11,21,4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/18/70,10,18,8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/19/70,5,8,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/20/70,3,5,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/21/70,-1,6,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/22/70,-3,8,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/23/70,-7,1,-12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/24/70,-15,-7,-22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/25/70,-14,-3,-19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/26/70,-14,-4,-22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/27/70,-13,-2,-19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/28/70,-9,2,-15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/29/70,-7,6,-15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/30/70,1,11,-8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",12/31/70,3,13,-9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/1/71,1,11,-11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/2/71,-10,0,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/3/71,-13,-4,-19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/4/71,-18,-7,-25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/5/71,-21,-9,-30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/6/71,-17,-7,-25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/7/71,-14,1,-22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/8/71,-9,2,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/9/71,-4,8,-12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/10/71,11,20,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/11/71,17,27,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/12/71,4,17,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/13/71,2,7,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/14/71,-3,8,-11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/15/71,-4,8,-14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/16/71,-1,12,-10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/17/71,7,22,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/18/71,0,11,-12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/19/71,-6,7,-15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/20/71,-1,11,-11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/21/71,3,9,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/22/71,-11,-1,-21
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/23/71,-4,1,-9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/24/71,4,8,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/25/71,11,14,8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/26/71,12,17,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/27/71,10,12,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/28/71,2,9,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/29/71,1,8,-11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/30/71,8,12,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",1/31/71,7,13,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/1/71,8,22,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/2/71,14,31,1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/3/71,31,35,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/4/71,24,29,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/5/71,21,25,16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/6/71,15,19,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/7/71,16,21,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/8/71,15,20,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/9/71,11,17,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/10/71,5,13,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/11/71,-4,15,-16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/12/71,7,23,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/13/71,17,22,13
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/14/71,15,20,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/15/71,5,15,-3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/16/71,7,18,-2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/17/71,15,25,3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/18/71,18,22,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/19/71,13,19,8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/20/71,3,11,-5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/21/71,8,16,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/22/71,7,15,3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/23/71,3,12,-9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/24/71,6,11,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/25/71,7,12,5
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/26/71,5,11,1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/27/71,6,18,-6
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",2/28/71,14,19,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/1/71,20,25,16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/2/71,13,16,10
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/3/71,14,19,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/4/71,16,21,8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/5/71,13,19,8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/6/71,15,20,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/7/71,22,24,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/8/71,21,23,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/9/71,19,24,16
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/10/71,16,20,12
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/11/71,7,18,-7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/12/71,10,22,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/13/71,11,18,3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/14/71,14,22,2
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/15/71,10,19,-1
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/16/71,9,19,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/17/71,10,20,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/18/71,19,29,7
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/19/71,20,31,11
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/20/71,13,19,8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/21/71,11,22,-4
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/22/71,22,26,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/23/71,14,20,0
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/24/71,14,24,3
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/25/71,19,28,8
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/26/71,27,38,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/27/71,32,35,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/28/71,26,29,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/29/71,30,36,20
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/30/71,25,33,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",3/31/71,23,29,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/1/71,30,37,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/2/71,28,34,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/3/71,29,31,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/4/71,27,30,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/5/71,25,35,15
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/6/71,22,30,9
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/7/71,26,33,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/8/71,29,37,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/9/71,29,33,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/10/71,27,30,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/11/71,25,32,14
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/12/71,35,46,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/13/71,33,41,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/14/71,28,32,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/15/71,28,33,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/16/71,29,38,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/17/71,29,36,24
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/18/71,28,37,18
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/19/71,30,40,19
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/20/71,33,38,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/21/71,41,55,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/22/71,51,61,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/23/71,36,45,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/24/71,30,36,23
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/25/71,34,43,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/26/71,36,45,28
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/27/71,35,43,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/28/71,30,38,22
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/29/71,33,41,25
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",4/30/71,38,47,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/1/71,36,45,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/2/71,33,40,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/3/71,32,36,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/4/71,34,39,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/5/71,35,38,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/6/71,33,40,29
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/7/71,33,40,26
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/8/71,34,40,27
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/9/71,35,43,30
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/10/71,42,53,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/11/71,37,42,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/12/71,36,44,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/13/71,36,42,32
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/14/71,49,63,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/15/71,53,62,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/16/71,41,53,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/17/71,42,51,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/18/71,39,47,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/19/71,38,44,33
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/20/71,38,45,31
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/21/71,42,52,34
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/22/71,47,58,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/23/71,52,58,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/24/71,51,64,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/25/71,53,62,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/26/71,44,49,39
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/27/71,42,47,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/28/71,49,55,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/29/71,44,54,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/30/71,42,47,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",5/31/71,47,57,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/1/71,48,58,38
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/2/71,52,61,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/3/71,50,61,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/4/71,43,47,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/5/71,56,67,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/6/71,53,68,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/7/71,54,68,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/8/71,59,67,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/9/71,48,58,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/10/71,45,52,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/11/71,54,67,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/12/71,51,60,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/13/71,52,62,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/14/71,53,65,41
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/15/71,49,55,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/16/71,50,56,45
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/17/71,53,60,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/18/71,51,64,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/19/71,56,67,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/20/71,54,61,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/21/71,49,53,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/22/71,54,67,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/23/71,51,65,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/24/71,50,55,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/25/71,51,62,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/26/71,55,65,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/27/71,50,56,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/28/71,50,58,42
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/29/71,50,59,40
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",6/30/71,52,58,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/1/71,55,60,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/2/71,55,62,48
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/3/71,62,76,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/4/71,61,69,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/5/71,56,59,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/6/71,55,60,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/7/71,57,61,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/8/71,56,60,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/9/71,61,72,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/10/71,61,68,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/11/71,54,62,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/12/71,57,63,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/13/71,57,63,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/14/71,60,70,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/15/71,57,62,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/16/71,57,61,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/17/71,58,63,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/18/71,58,64,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/19/71,55,63,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/20/71,57,68,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/21/71,53,62,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/22/71,53,60,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/23/71,54,61,47
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/24/71,54,58,51
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/25/71,56,59,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/26/71,57,66,52
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/27/71,62,72,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/28/71,62,73,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/29/71,57,61,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/30/71,60,65,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",7/31/71,61,74,50
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/1/71,59,67,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/2/71,59,64,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/3/71,60,68,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/4/71,63,71,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/5/71,59,65,55
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/6/71,57,61,54
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/7/71,55,63,46
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/8/71,59,69,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/9/71,62,70,56
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/10/71,61,66,58
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/11/71,60,67,57
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/12/71,54,63,44
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/13/71,54,60,53
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/14/71,54,62,49
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/15/71,52,62,43
RSM00032061,"ALEKSANDROVSK SAHALINSKIJ, RS",8/16/71,53,61,41
